text,label
@USER If Gov't remains status quo we can Kiss our new found wealth goodbye! OPEN AND TRANSPARENT! NOTHING LESS! Thanks to @USER for having a spine! #MAGA #PURGE #Buildthewall #SundayFunday #NEWS #FAKENEWS #MEDIA #business @USER @USER #FOXNEWS @USER,0
.@USER  WHAT numbers do YOU use? Where do YOUR numbers come from?  WHY did you ignore the current THEFT from Medicare?  Is your ignoring the cost ignorance or deceit?  MAKE Liberals pay for #WelfareForAll! #Iatrogenesis,0
MUST READ: Delay the Kavanaugh Vote.  This Senate is singularly ill-equipped to assess the allegations against Trump’s Supreme Court nominee.    URL via @USER  #PostponeTheVote #maga #ncpol URL,0
@USER I am not running 1 so to speak. It’s just how it works. You are all healed. My job is done. It is the way of our world. They are expecting me back. ~ sighs and takes a deep breath before straightening out the non existent wrinkle in my shirt~,0
@USER Also - Didn’t he just flat-out stop showing up to set for the Freddie Mercury biopic? That shit should kill his career...and here he is getting another gig!,0
@USER @USER Yall need to chill he is having a really abysmal 2nd half. Rizzo had an abysmal 1st half. Its baseball it happens. Does he have things he still needs to work on yes. Has the power numbers dropped yes..... but he could bounce back at anytime. URL,0
@USER @USER Still you are very good. But I’m down to play. Scared money don’t make money they say.,0
@USER @USER and if there is gun control in USA -who will be rounded and exterminated ??,1
@USER Ok guys I think her claims are b.s. too but if you start threatening her you're no better than Antifa,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER that's what you are implying that no-one took correct records-having been to hospital it is usual for the doctors or nurses to record as they go-so it is your claim that so many are incompetent if no single record was produced correctly-,1
@USER  Please call the vote.   We #conservatives also vote in November.,0
@USER @USER Why wasn't we given the chance to change our minds for 43years also if we have another vote and you win can we change our minds again or will all changing of minds be banned when you get your way,0
@USER He wants to be the senator of North Mexico.,0
@USER I’m sorry you are going through this.,0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Here is my 15 year old Daughter's report"" 😄 (conservative as well) #fluffywolf1218 URL",0
@USER Thanks for keeping us in your thought and being so kind to fans🌸❤️. Just know this cool cat is gonna drag many great thing into our fans life!,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He is cute😊,0
@USER @USER thank god for the PPC party eh true conservatives who believe in getting out of the Paris accord and dropping supply and demand on Dairy,0
@USER @USER Without question Professor Ford is troubled that's being polite. Half the women in the world (probably more) have been groped at one time or an other  and don't hold on to it for 40 years. This is obviously a political ploy to deter scotus confirmation. @USER #MAGA,1
"@USER As a liberal, I've long been insulted when leftists call themselves liberals.""""",0
@USER @USER @USER @USER @USER Will the liberals stop wasting tax payer money with C71 which will be repealed as soon as next year if passed? Move on instead to ensure criminals are dealt with severly and illegals are banned from entry.,0
"@USER @USER @USER Actually, since you believe blindly when it's what you want to believe, you would've learned"" it is a free speech symbol due to social media platforms censoring conservatives. It shows who is being censored. You wouldn't know that or care. Bet if were being censored you would.""",0
@USER @USER @USER He's on Capital fucking Hill. It's not like they don't know where he's at. They want to intimidate his family so he will back out. The media is Antifa in drag.,0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER They get testy and decide you're a paid shill"" a lot, if you end up hanging around QAnon you'll get used to it.""",1
@USER Enough said ... URL,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER Yes! You are!,0
@USER Sex is work,0
@USER @USER Donald trump said Mr Cruz is a lying dog you can't trust him or his wife said his father was involved with shooting president the president in Texas in Dallas America can't trust him he is a lier then how can he stand up for him down there in Texas campaing,1
100% TRUE! and she is stupid as well! URL,1
@USER @USER Go home you’re drunk!!! @USER #MAGA #Trump2020 👊🇺🇸👊 URL,1
@USER Rip lmao who knows 😂 that's why I'm trying so hard not to expose my shits since they can't never relate anyway,1
@USER @USER @USER This is what I get from Twitter liberals. URL,0
.@USER Conference is fast approaching and we will soon be heading to Birmingham.  Check out our programme of events below 👇🌈💙  URL URL,0
#Conservatives left #frustrated as #Congress passes big spending bills...  #tcot URL,0
14. On stan twitter i texted Steph this morning abt the Thing I just love how nice and kind she is she deserves the world,0
@USER You are a wonderful asset and a great influence!,0
@USER The NRA is now intimidated by a British cartoon. They should stay out of European animation ethics unless they want all of Europe weighing in on gun control.,0
@USER Oh fuck this is me. I am a tmi queen on some things because it controls the conversation subtly but god help you if you comment in my habits or decisions I swear to god,1
@USER #Conservatives #Republicans are #TRAITORS to #America,1
@USER YOU ARE TOO NICE ILY💞💞,0
@USER yea shit sucks thats why i stopped watching anime mostly,1
@USER So it moves forward. Damn the facts as long as you keep up the narrative! The Dangerous line is the sliding scale line that you bunch of liberal idiots use to vilify Conservatives or justify the actions of liberals,1
@USER Dude hasnt been sober a day since 7th grade idc what it is at this point he is broken,0
@USER @USER says social housing is good and in the same breath talks of climbing the ladder.   Hypocrisy incarnate from a failed lying politician lining her party's pockets with tax money for real estate builders @USER building their failure of lies,1
@USER republicans /conservatives are the most disgusting people,1
..oath must be subpoenaed to testify. There is a lifetime appointment at stake here. Please do it right this time &amp; do not allow  Orrin Hatch who has already made up his mind she is lying be allowed to question her. His kind of questions could invite a lawsuit.,0
@USER Hubby rushed me *shakes fist* will flick a pic thru this evening when I feed em again. By the way he is still the boss,1
@USER @USER Follow along..  Conservatives paid Fusion  Fusion paid Orbis (Steele's company).  It's not that hard.. seriously,0
@USER @USER Everybody's doin it...#MAGA,0
"@USER He is waiting for the stone cutters to arrive.   Excuse me Mr. stonecutter,  do you think this is my best Side?""""",0
@USER Wow it took 36 years? Bet this would of never came up if he had not been choose for supreme Court. Shows the liberals for what they really are. In a way that's a good thing😁,1
@USER What’s the first thing you are going to do?,0
@USER @USER Liberals be like URL,0
@USER Boi he is bts and so is all of the other members,0
@USER I wonder if he is a Chicago Bears fan..?,0
@USER Ah that’s shite. Can’t understand why people go to a football match to do their best impression of a mute.   I’m trying for tickets in the Kop next chance I get because I assume the Main Stand has more or less the same atmosphere as the Kenny.,0
@USER She is!!! 😍,0
Louisiana Attorney General Jeff Landry encourages Attorney General #JeffSessions to break up #BigTech companies like #Google and #Facebook  Nothing is going to happen until we get a new AG in November! @USER #MAGA URL,0
@USER @USER @USER @USER I cant even imagine it. I think they would boot her 1. She is the craziest reality star of all time.,0
